STATION,NAME,DATE,,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT01,WT03,WT04,WT05,WT06,WT09,WT10,WT11,WT14
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/13/2014,,,,,0,,,52,30,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/14/2014,,,,,0,,,52,30,43,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/15/2014,,,,,0.02,,,57,30,43,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/16/2014,,,,,0,,,62,41,43,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/17/2014,,,,,0,,,69,40,40,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/18/2014,,,,,0,,,72,39,44,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/19/2014,,,,,0,,,69,44,59,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/20/2014,,,,,0.06,,,67,54,54,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/21/2014,,,,,0.12,,,67,49,51,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/22/2014,,,,,0,,,60,41,45,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/23/2014,,,,,0,,,73,42,44,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/24/2014,,,,,0.03,,,75,44,56,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/25/2014,,,,,0.02,,,61,56,57,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/26/2014,,,,,0,,,81,56,56,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/27/2014,,,,,0,,,80,56,60,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/28/2014,,,,,0,,,82,55,58,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/29/2014,,,,,0.24,,,73,44,44,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",09/30/2014,,,,,0.01,,,59,41,41,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/01/2014,,,,,0,,,59,40,53,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/02/2014,,,,,0,,,57,44,45,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/03/2014,,,,,0.08,,,60,37,38,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/04/2014,,,,,0.22,,,38,33,34,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/05/2014,,,,,0,,,42,29,41,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/06/2014,,,,,0,,,49,33,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/07/2014,,,,,0,,,55,33,39,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/08/2014,,,,,0,,,48,28,32,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/09/2014,,,,,0,,,48,27,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/10/2014,,,,,0,,,46,26,26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/11/2014,,,,,0,,,50,26,29,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/12/2014,,,,,0,,,50,29,41,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/13/2014,,,,,0.12,,,61,41,46,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/14/2014,,,,,0.07,,,59,31,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/15/2014,,,,,0,,,63,29,29,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/16/2014,,,,,0,,,65,29,46,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/17/2014,,,,,0.04,,,66,46,47,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/18/2014,,,,,0,,,52,38,38,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/19/2014,,,,,0,,,52,38,51,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/20/2014,,,,,0,,,63,35,35,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/21/2014,,,,,0,,,56,30,37,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/22/2014,,,,,0,,,57,37,45,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/23/2014,,,,,0.02,,,59,45,48,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/24/2014,,,,,0,,,66,46,46,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/25/2014,,,,,0,,,71,41,42,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/26/2014,,,,,0,,,56,28,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/27/2014,,,,,0,,,61,28,41,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/28/2014,,,,,0.08,,,53,37,38,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/29/2014,,,,,0.07,,,38,31,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/30/2014,,,,,0.03,,,36,31,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",10/31/2014,,,,,0.02,,,37,15,15,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/01/2014,,,,,0,,,38,14,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/02/2014,,,,,0,,,44,30,34,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/03/2014,,,,,0,,,50,34,36,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/04/2014,,,,,0.05,,,49,36,37,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/05/2014,,,,,0,,,38,25,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/06/2014,,,,,0.2,,,34,24,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/07/2014,,,,,0,,,35,26,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/08/2014,,,,,0.05,,,41,28,29,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/09/2014,,,,,0.12,,,33,14,14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/10/2014,,,,,0,,,22,12,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/11/2014,,,,,0,,1,21,18,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/12/2014,,,,,0.02,0.2,1,20,16,16,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/13/2014,,,,,0.04,0.5,1,23,13,13,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/14/2014,,,,,0,,1,17,-1,-1,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/15/2014,,,,,0,,1,18,-2,2,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/16/2014,,,,,0,,1,22,2,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/17/2014,,,,,0.03,0.3,1,15,4,4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/18/2014,,,,,0.02,0.2,1,13,3,6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/19/2014,,,,,0.03,1,2,17,6,15,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/20/2014,,,,,0.01,0.2,2,21,1,1,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/21/2014,,,,,0,,2,10,-4,8,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/22/2014,,,,,0,,2,29,8,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/23/2014,,,,,0,,1,46,24,34,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/24/2014,,,,,0.04,0.5,1,39,11,11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/25/2014,,,,,0,,1,11,0,8,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/26/2014,,,,,0.02,0.2,1,23,8,12,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/27/2014,,,,,0,,1,12,-18,-17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/28/2014,,,,,0.03,0.2,1,8,-17,8,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/29/2014,,,,,0.08,0.4,1,19,8,19,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/30/2014,,,,,0,,1,27,-2,-2,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/01/2014,,,,,0,,1,7,-16,-16,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/02/2014,,,,,0,,1,7,-16,7,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/03/2014,,,,,0,,1,21,6,9,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/04/2014,,,,,0,,1,16,-3,10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/05/2014,,,,,0,,1,31,10,10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/06/2014,,,,,0,,1,33,-3,9,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/07/2014,,,,,0,,1,31,9,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/08/2014,,,,,0,,1,32,21,21,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/09/2014,,,,,0,,1,21,11,12,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/10/2014,,,,,0,,1,20,12,20,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/11/2014,,,,,0,,1,25,20,25,,1,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/12/2014,,,,,0,,1,28,25,28,,1,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/13/2014,,,,,0,,1,35,28,35,,1,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/14/2014,,,,,0,,0,41,35,39,,1,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/15/2014,,,,,0.07,,,43,31,31,,1,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/16/2014,,,,,0.02,0.4,,31,10,11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/17/2014,,,,,0.01,0.1,,14,5,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/18/2014,,,,,0.01,0.2,,14,5,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/19/2014,,,,,0.02,0.2,,18,5,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/20/2014,,,,,0.02,0.3,,28,18,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/21/2014,,,,,0,,,28,27,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/22/2014,,,,,0.03,,,34,28,34,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/23/2014,,,,,0.06,,,36,32,32,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/24/2014,,,,,0,,,33,29,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/25/2014,,,,,0,,,32,26,26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/26/2014,,,,,0,,,32,22,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/27/2014,,,,,0,,,24,10,10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/28/2014,,,,,0,,,18,-1,-1,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/29/2014,,,,,0,,,8,-14,-14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/30/2014,,,,,0,,,0,-15,-13,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/31/2014,,,,,0,,,3,-13,3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/01/2015,,,,,0.11,1.5,2,22,3,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/02/2015,,,,,0.1,0.2,2,22,-7,6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/03/2015,,,,,0.07,2,3,29,6,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/04/2015,,,,,0,0,2,22,-22,-22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/05/2015,,,,,0,,2,-11,-22,-17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/06/2015,,,,,0,,2,-2,-18,-6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/07/2015,,,,,0,,2,0,-17,-17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/08/2015,,,,,0.03,0.2,2,2,-17,2,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/09/2015,,,,,0.12,1,2,6,-10,-9,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/10/2015,,,,,0,,2,0,-12,-11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/11/2015,,,,,0,,2,11,-13,-4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/12/2015,,,,,0,,2,8,-18,-18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/13/2015,,,,,0,,2,1,-22,-11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/14/2015,,,,,0,,2,13,-11,-3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/15/2015,,,,,0.05,0.5,2,26,-3,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/16/2015,,,,,0.01,0.2,2,28,9,9,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/17/2015,,,,,0.03,0.3,3,31,9,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/18/2015,,,,,0.04,0.4,3,31,21,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/19/2015,,,,,0.03,0.3,4,31,15,26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/20/2015,,,,,0,,4,32,15,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/21/2015,,,,,0,0,4,29,21,21,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/22/2015,,,,,0,0,4,23,-2,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/23/2015,,,,,0,,4,33,5,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/24/2015,,,,,0,,3,38,22,26,,1,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/25/2015,,,,,0,,3,33,16,16,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/26/2015,,,,,0,,3,32,16,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/27/2015,,,,,0,,,35,23,23,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/28/2015,,,,,0,,3,34,23,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/29/2015,,,,,0.02,,2,31,15,15,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/30/2015,,,,,0,,2,15,-3,3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/31/2015,,,,,0,,2,23,3,14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/01/2015,,,,,0,,2,14,-13,-13,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/02/2015,,,,,0,,2,3,-16,-9,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/03/2015,,,,,0,,2,15,-9,-3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/04/2015,,,,,0.01,0.1,2,12,-5,-5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/05/2015,,,,,0,,2,3,-11,3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/06/2015,,,,,0,,2,24,2,12,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/07/2015,,,,,0,0,2,24,12,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/08/2015,,,,,0,0,2,33,18,20,,1,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/09/2015,,,,,0,,2,21,18,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/10/2015,,,,,0,,2,25,18,21,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/11/2015,,,,,0.26,3,5,23,-4,-4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/12/2015,,,,,0,,5,4,-19,-19,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/13/2015,,,,,0.02,0.4,5,14,-20,14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/14/2015,,,,,0,,5,14,-16,-16,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/15/2015,,,,,0,,5,-2,-16,-5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/16/2015,,,,,0.03,0.5,5,6,-6,6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/18/2015,,,,,0.01,0.1,5,2,-23,-23,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/19/2015,,,,,0,,5,-6,-31,-31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/20/2015,,,,,0.03,0.3,5,10,-31,10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/21/2015,,,,,0,0,5,27,-7,-7,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/22/2015,,,,,0,0,5,5,-27,-27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/23/2015,,,,,0,,5,-9,-27,-14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/24/2015,,,,,0.05,1,6,26,-14,16,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/25/2015,,,,,0,,6,16,-3,-3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/26/2015,,,,,0,,6,7,-23,-21,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/27/2015,,,,,0,,6,3,-23,-23,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/28/2015,,,,,0,,6,17,-23,6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/01/2015,,,,,0.03,0.5,6,25,-8,-5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/02/2015,,,,,0,,6,22,-13,-13,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/03/2015,,,,,0.07,0.5,6,27,-14,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/04/2015,,,,,0,,6,22,-10,-10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/05/2015,,,,,0,,6,0,-26,-26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/06/2015,,,,,0,,6,15,-26,7,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/07/2015,,,,,0,,6,32,7,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/08/2015,,,,,0,,6,31,21,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/09/2015,,,,,0,,4,43,23,32,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/10/2015,,,,,0,,2,51,30,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/11/2015,,,,,0,,2,47,24,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/12/2015,,,,,0,,,51,30,40,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/13/2015,,,,,0,,,59,31,36,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/14/2015,,,,,0,,,47,27,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/15/2015,,,,,0,,,61,27,46,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/16/2015,,,,,0,,,68,42,42,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/17/2015,,,,,0.07,,,42,18,21,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/18/2015,,,,,0,,,42,19,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/19/2015,,,,,0.03,0.4,,45,22,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/20/2015,,,,,0,,,48,22,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/21/2015,,,,,0.12,0,0,38,11,11,0,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/22/2015,,,,,0,,,27,11,21,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/23/2015,,,,,0,,,37,21,29,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/24/2015,,,,,0,,,35,28,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/25/2015,,,,,0.1,0.2,,45,28,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/26/2015,,,,,0.05,0.5,1,31,22,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/27/2015,,,,,0,,,31,3,3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/28/2015,,,,,0,,,36,3,12,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/29/2015,,,,,0.11,,,45,12,35,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/30/2015,,,,,0,,,48,24,26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/31/2015,,,,,0.15,,,44,26,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/01/2015,,,,,0,,,58,30,41,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/02/2015,,,,,0,,,68,30,41,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/03/2015,,,,,0,,,50,13,13,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/04/2015,,,,,0,,,36,13,19,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/05/2015,,,,,0,,,44,16,20,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/06/2015,,,,,0,,,43,20,26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/07/2015,,,,,0,,,40,26,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/08/2015,,,,,0.13,,,37,28,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/09/2015,,,,,0,,,49,28,34,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/10/2015,,,,,0.04,0.3,,55,28,32,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/11/2015,,,,,0,,,54,25,26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/12/2015,,,,,0,,,70,26,52,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/13/2015,,,,,0,,,70,26,39,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/14/2015,,,,,0,,,58,26,26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/15/2015,,,,,0,,,72,26,45,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/16/2015,,,,,0,,,68,40,43,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/17/2015,,,,,0,,,71,28,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/18/2015,,,,,0,,,72,28,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/19/2015,,,,,0.35,,,69,31,40,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/20/2015,,,,,0.04,,,47,29,29,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/21/2015,,,,,0.12,0.5,,35,28,28,,,,,,,,,,
